,incremental_id,tender_title,buyer,award_date,award_value,contract_start,contract_end,supplier,source_url,# Data downloads from Spend Network
69,"4,406","No matching tender, likely a direct award",SOUTH AYRSHIRE COUNCIL,06/01/2022,66191.0,,,CAPITA BUSINESS SERVICES LIMITED,https://www.publiccontractsscotland.gov.uk/search/show/search_view.aspx?ID=JAN437034,
70,"2,440",Consultancy Services,CABINET OFFICE,05/01/2022,495000.0,24/11/2021,08/06/2022,ERNST AND YOUNG,https://www.contractsfinder.service.gov.uk/Notice/3e4a3579-07bb-4377-bac5-0910a03708c5,
71,"2,444",WCC - WFRS & NFRS Control Room Systems Replacement (Integrated ICCS and CAD) - AWARD,WCC - FIRE & RESCUE,05/01/2022,2322388.0,09/01/2022,08/01/2027,CAPITA SECURE INFORMATION SOLUTIONS,https://www.contractsfinder.service.gov.uk/Notice/6d70a053-a8dd-46fc-8131-51f12df4592e,
72,"2,441",FS900216 Anticipatory regulation,THE FOOD STANDARDS AGENCY,05/01/2022,104000.0,10/01/2022,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/860c30e4-b18b-4f33-9137-54a48159b49e,
73,"2,447","Delivery Partner Review and Due Diligence Assessments of new Overseas Development Assistance projects for BEIS, Defra and FCDO",BUSINESS ENERGY AND INDUSTRIAL STRATEGY,05/01/2022,1200000.0,05/01/2022,04/01/2025,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/5f611c77-9d1a-4cd3-b9c8-855a044eba8f,
74,"2,443",PRO 5289 PA Support to (UKHSA) Transition: Business Readiness,UK HEALTH SECURITY AGENCY,05/01/2022,97748.0,01/01/2022,31/03/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/3f03963b-751c-4a11-8d4f-185b1bcef12a,
75,"2,445",WP2021 Identity Verification Apps Delivery Partner. Both Android and Apple,GOVERNMENT DIGITAL SERVICE,05/01/2022,4800000.0,10/02/2022,09/02/2024,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/c4d79947-d4b8-4414-946e-f1bb1db87361,
76,"2,442",2021-168 Financial Resilience and Controls,OFGEM,05/01/2022,215016.0,04/01/2022,30/04/2022,ERNST & YOUNG,https://www.contractsfinder.service.gov.uk/Notice/3bc7be81-6295-4ae1-94d6-ec002c84c0c8,
77,"2,446",Digital Partner - AWARD,THE UNIVERSITY OF NOTTINGHAM,05/01/2022,80000000.0,06/12/2021,05/12/2025,CGI IT UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/cc02410b-faee-4af6-b1cd-eec8d7bff357,
78,"2,448",Supporting Families & Changing Futures Programme Local Authority SQL Training,"DEPARTMENT FOR LEVELLING UP, HOUSING AND COMMUNITIES",05/01/2022,193945.0,10/01/2022,31/03/2022,KPMG,https://www.contractsfinder.service.gov.uk/Notice/de69fbcf-f692-4cdc-8581-f3dfa8e8256c,
79,"2,438",701428388 (DInfoCom/0163) - Provision of DLMC E-Learning Application Support And Development (ELASD),MINISTRY OF DEFENCE,04/01/2022,1805000.0,10/02/2022,09/02/2024,CGI IT UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/63e73475-da2b-4a22-9cb6-fbe647e4dc5f,
80,"2,436",GB-London: CON-21-292 Operations Resilience Advisory Consultancy,FINANCIAL CONDUCT AUTHORITY,04/01/2022,39780.0,05/01/2022,31/03/2022,SOPRA STERIA LIMITED,https://www.contractsfinder.service.gov.uk/Notice/464796cb-4664-479b-9646-1fd5de4ae95f,
81,"2,439",ACT4Green - II (Thrive strand),FOREIGN COMMONWEALTH AND DEVELOPMENT OFFICE,04/01/2022,67213.0,09/12/2021,31/03/2022,ACCENTURE SERVICES PRIVATE LIMITED,https://www.contractsfinder.service.gov.uk/Notice/6852e739-3dfb-424f-ba1d-de7a60f455ef,
82,"2,435",Central Engineering Vision,H M REVENUE & CUSTOMS,04/01/2022,55835.0,17/01/2022,25/02/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/59b5c6ab-7bb4-467a-b3c5-7af9ad5df830,
83,"2,437",APPLICATION TESTING SERVICE (ATS)    Under Framework RM6148,H M REVENUE & CUSTOMS,04/01/2022,0.0,19/01/2022,18/01/2025,ATOS IT SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/38e77b26-8260-4b79-abc2-31fced130c78,
84,"2,433",Contract Award - EPR Financial Support,DEFRA NETWORK ETENDERING PORTAL,03/01/2022,60000.0,10/01/2022,31/03/2022,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/9d7f58d4-10cf-4d6f-88e7-f44176e776b4,
85,"2,432",Consultant Support for Supply Chain Resilience AW21,MINISTRY OF JUSTICE,03/01/2022,94300.0,10/01/2022,04/02/2022,ERNST & YOUNG (EY) LLP,https://www.contractsfinder.service.gov.uk/Notice/1545b35d-13e5-47a3-8c07-e25aa69a1431,
86,"2,434",Solutions Architect,THE FINANCIAL CONDUCT AUTHORITY,03/01/2022,137416.0,24/01/2022,22/07/2022,FUJITSU (FTS) LIMITED,https://www.contractsfinder.service.gov.uk/Notice/1234b65f-b9dc-4132-ab57-446f262eb96c,
87,"2,431",Microsoft Dynamics Annual Support Contract,BOURNEMOUTH CHRISTCHURCH AND POOLE COUNCIL,02/01/2022,55200.0,04/01/2022,03/01/2024,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/d9246b44-cb15-4591-b8de-b281d0dac02d,
88,"2,429",Proc709 - Core caseworking,HOME OFFICE,01/01/2022,3125000.0,01/01/2022,30/04/2022,ACCENTURE (UK) LTD,https://www.contractsfinder.service.gov.uk/Notice/ae0ed053-7e31-45a3-b87f-48062358316a,
89,"2,430",Protective Monitoring & Secure Gateways Support Contract,HOME OFFICE,01/01/2022,2159705.0,01/01/2022,31/12/2023,IBM UNITED KINGDOM LTD,https://www.contractsfinder.service.gov.uk/Notice/fb94b7b2-dcbf-4b99-bcdb-63abf0cd75b6,
90,"2,428",ServiceNow Burst Capability,HOME OFFICE,01/01/2022,6500000.0,01/01/2022,31/12/2023,ATOS IT SERVICES UK LTD,https://www.contractsfinder.service.gov.uk/Notice/0f406334-1e34-4883-9b17-1277a4b2bba6,
91,"2,427",International Law Enforcement Alerts Platform (ILEAP),HOME OFFICE,31/12/2021,8000000.0,02/05/2022,01/05/2024,SOPRA STERIA LTD,https://www.contractsfinder.service.gov.uk/Notice/a051108a-82f7-42ed-9d72-418620d1d968,
92,"2,426",Further support to the outline business case for the redevelopment of Hillingdon Hospital,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,31/12/2021,92750.0,01/01/2022,31/05/2022,PA CONSULTING SERVICES,https://www.contractsfinder.service.gov.uk/Notice/249dc545-1ba9-4f9e-89aa-cb2eef7315cf,
93,"4,145",Unlocking Data to Inform Secure Investment,"THE DEPARTMENT FOR BUSINESS, ENERGY AND INDUSTRIAL STRATEGY (BEIS)",30/12/2021,,,,PRICEWATERHOUSECOOPERS LLP,https://www.find-tender.service.gov.uk/Notice/032490-2021,
94,"2,424",GB-Sheffield: Valuation Modelling for Enterprice Capital Fund,BRITISH BUSINESS BANK,30/12/2021,60000.0,10/01/2022,28/02/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/0d523503-d29f-4cfa-878b-37a47b323e2a,
95,"2,422",Home Compliance Service - Run Team,UK HEALTH SECURITY AGENCY,30/12/2021,540000.0,01/01/2022,31/03/2022,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/1932cdf7-0a05-4cfd-92a8-9ca4be16af3b,
96,"2,425",TDU PTM,UK HEALTH SECURITY AGENCY,30/12/2021,950364.0,30/12/2021,31/03/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/3c6c56db-10ef-42fe-87b2-098a7034fec5,
97,"2,421",Design & Development of a Hub and Spoke Operating Model,UK HEALTH SECURITY AGENCY,30/12/2021,190286.0,04/01/2022,31/03/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/78afe682-f1f2-4e78-814f-ae98736d2279,
98,"2,423",Design & Development of a Hub and Spoke Operating Model,UK HEALTH SECURITY AGENCY,30/12/2021,190286.0,04/01/2022,31/03/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/2feb3d5d-2f8b-470b-928a-516d6d22e564,
99,"2,420",TW2122-004 - Back Ancoats Public Realm -Town Planning advice,MANCHESTER CITY COUNCIL,27/12/2021,72500.0,01/01/2022,31/12/2023,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/7140ce8f-09db-47c2-b4a9-4aba08cd9265,
0,"3,157",Asset Management Transformation Strategic Delivery Partner,HIGHWAYS ENGLAND COMPANY LIMITED,11/08/2023,1715000.0,12/08/2021,11/08/2023,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/c142dec3-8ce4-4359-9cbd-3eca71e37fca,
1,"3,156",2022 Graduate Cohort Leadership Development,HOMES ENGLAND (THE NAME ADOPTED BY THE HOMES AND COMMUNITIES AGENCY),30/09/2022,75000.0,06/10/2022,20/05/2024,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/c25e1327-6310-4121-8e9b-6023dbf629e2,
2,"4,030",Cash Collection & Cash in Transit Services,DURHAM COUNTY COUNCIL,29/09/2022,,,,G4S CASH SOLUTIONS (UK) LIMITED,https://www.find-tender.service.gov.uk/Notice/027361-2022,
3,"4,401","No matching tender, likely a direct award",CHESHIRE EAST BOROUGH COUNCIL,29/09/2022,416697.0,,,CAPITA BUSINESS SERVICE LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP413014,
4,"5,570","No matching tender, likely a direct award",LINCOLNSHIRE COUNTY COUNCIL,28/09/2022,,01/06/2022,31/05/2023,PA CONSULTING,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=a7f02efe-343f-ed11-8119-005056b64545,
5,"5,571","No matching tender, likely a direct award",HOMES ENGLAND (THE NAME ADOPTED BY THE HOMES AND COMMUNITIES AGENCY),28/09/2022,,12/11/2022,12/11/2022,THE BOSTON CONSULTING GROUP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=7b2309e5-550e-ed11-8116-005056b64545,
6,"4,027",21 083 Cash receipting and income management system,CHESHIRE EAST BOROUGH COUNCIL,28/09/2022,,,,CAPITA BUSINESS SERVICES LTD,https://www.find-tender.service.gov.uk/Notice/027124-2022,
7,"4,026",21 083 Cash receipting and income management system,CHESHIRE EAST BOROUGH COUNCIL,28/09/2022,,,,CAPITA BUSINESS SERVICE LTD,https://www.find-tender.service.gov.uk/Notice/027124-2022,
8,"5,561","No matching tender, likely a direct award",WIRRAL BOROUGH COUNCIL,28/09/2022,,22/07/2022,31/07/2025,CAPITA BUSINESS SERVICES LTD,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=66610ad7-e2f6-ec11-8116-005056b64545,
9,"5,562","No matching tender, likely a direct award",UK RESEARCH & INNOVATION,27/09/2022,286000.0,,,PA CONSULTING SERVICES LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP412774,
10,"5,413","No matching tender, likely a direct award",LIVERPOOL CITY COUNCIL,26/09/2022,,29/04/2022,28/04/2025,G4S CASH SOLUTIONS (UK) LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=4fb8926b-78a4-ec11-8112-005056b64545,
11,"5,565",UKRI-2129 The Provision of a Programme Enhancement Team for the Connecting Capability Fund,UK RESEARCH & INNOVATION,26/09/2022,,,,PA CONSULTING SERVICES LTD,https://www.find-tender.service.gov.uk/Notice/026872-2022,
12,"3,155",Internal Audit Services 2022,BOURNEMOUTH UNIVERSITY,26/09/2022,135160.0,01/08/2022,31/07/2026,PRICEWATERHOUSECOOPERS LLP,https://www.contractsfinder.service.gov.uk/Notice/02992313-a337-4ca9-96df-7f4b8a412082,
13,"5,575","No matching tender, likely a direct award",YORKSHIRE AMBULANCE SERVICE NHS TRUST,24/09/2022,,01/06/2020,01/01/2021,PA CONSULTING SERVICES LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=45427,
14,"5,574",ASH In-Service Support,MINISTRY OF DEFENCE,24/09/2022,2200000.0,,,DXC TECHNOLOGY,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP412662,
15,"5,208",ASH In-Service Support,MINISTRY OF DEFENCE,23/09/2022,,,,DXC TECHNOLOGY,https://www.find-tender.service.gov.uk/Notice/026787-2022,
16,"3,154",SIP Phase 2 Development,NATIONAL HIGHWAYS LIMITED,23/09/2022,460001.0,24/09/2022,23/09/2023,""" PRICEWATERHOUSECOOPERS (PWC)""",https://www.contractsfinder.service.gov.uk/Notice/5ccb78ad-44b3-4593-8e1a-4f71ae4ccaea,
17,"3,153",CA10729 - Cheshire & Merseyside HCP Cyber Security Development & Security Operations Centre Development Roadmap,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,22/09/2022,100000.0,30/09/2022,29/09/2023,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/49d18a7e-38ad-4819-9186-594e53a90e22,
18,"5,524","No matching tender, likely a direct award",CORNWALL COUNCIL,21/09/2022,,06/05/2022,23/11/2022,KPMG LLP,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=f92af78b-8d39-ed11-8119-005056b64545,
19,"3,151",705172450 - TRANSPARENCY ONLY,MINISTRY OF DEFENCE,21/09/2022,1000000.0,21/09/2022,31/03/2023,PA CONSULTING SERVICES LTD (UK),https://www.contractsfinder.service.gov.uk/Notice/3bdd68c9-e293-4585-99f4-ba9d7ad8f40d,
20,"3,152",PwC FTTS data reconciliation Notice,DVSA - DRIVER AND VEHICLE STANDARDS AGENCY,21/09/2022,52785.0,21/09/2022,02/01/2023,PRICEWATERHOUSECOOPERS (PWC),https://www.contractsfinder.service.gov.uk/Notice/ec8d00a3-db1b-44a1-bf49-4e733b1008f2,
21,"3,150",G-Cloud 12 for Digital Deliver Partner,CARE QUALITY COMMISSION,21/09/2022,3333333.0,21/09/2022,20/09/2026,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/dad113a5-f849-41a5-a81d-841610ab15d6,
22,"3,361","HMPPS Prisoner, Family and Significant Other Support Services Contracts",MINISTRY OF JUSTICE,20/09/2022,,,,G4S CARE AND JUSTICE (UK) LTD,https://www.find-tender.service.gov.uk/Notice/026175-2022,
23,"3,360","HMPPS Prisoner, Family and Significant Other Support Services Contracts",MINISTRY OF JUSTICE,20/09/2022,,,,G4S CARE AND JUSTICE (UK) LTD,https://www.find-tender.service.gov.uk/Notice/026175-2022,
24,"3,359","HMPPS Prisoner, Family and Significant Other Support Services Contracts",MINISTRY OF JUSTICE,20/09/2022,,,,G4S CARE AND JUSTICE (UK) LTD,https://www.find-tender.service.gov.uk/Notice/026175-2022,
25,"3,147",Data Collection & Analysis for the Same Day Emergency Care (SDEC) Programme,NHS ENGLAND,20/09/2022,119995.0,05/09/2022,04/07/2023,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/e8fce282-1f6a-489d-8fe7-d00c5c89d3b0,
26,"3,148",Data Collection & Analysis for the Same Day Emergency Care (SDEC) Programme,NHS ENGLAND,20/09/2022,119995.0,05/09/2022,04/07/2023,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/a79427e3-31c2-4139-a032-8c732b835966,
27,"3,149",Independent Turnaround Review of an Independent Provider of NHS Services,NHS ENGLAND,20/09/2022,249900.0,05/09/2022,14/11/2022,DELOITTE,https://www.contractsfinder.service.gov.uk/Notice/a0e8b7f4-620f-492d-b985-dc69c99f7e55,
28,"3,146",ST22-P073 - GSTT Outline Business Case Support,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,16/09/2022,77395.0,30/09/2022,29/11/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/20d6126b-7e25-4c01-86a1-77d467eced57,
29,"4,647","No matching tender, likely a direct award",THE BRITISH BROADCASTING CORPORATION (BBC),16/09/2022,40000000.0,,,ATOS IT SERVICES UK LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP411736,
30,"5,553","No matching tender, likely a direct award",SOMERSET COUNTY COUNCIL,15/09/2022,,19/08/2022,31/12/2022,ERNST & YOUNG (EY),https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=0e5e6972-161e-ed11-8117-005056b64545,
31,"5,554","No matching tender, likely a direct award",LINCOLNSHIRE COUNTY COUNCIL,15/09/2022,,15/09/2022,31/03/2025,CAPITA BUSINESS SERVICES LIMITED,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=db0aeee8-0934-ed11-8119-005056b64545,
32,"3,330",BBC Media & Broadcast Systems Integrator,THE BRITISH BROADCASTING CORPORATION (BBC),15/09/2022,,,,ATOS IT SERVICES UK LIMITED,https://www.find-tender.service.gov.uk/Notice/025891-2022,
33,"3,329",BBC Media & Broadcast Systems Integrator,THE BRITISH BROADCASTING CORPORATION (BBC),15/09/2022,,,,ATOS IT SERVICES UK LIMITED,https://www.find-tender.service.gov.uk/Notice/025891-2022,
34,"5,545","No matching tender, likely a direct award",LONDON BOROUGH OF ENFIELD,14/09/2022,,18/04/2022,31/03/2023,CAPITA IT SERVICES LTD,https://procontract.due-north.com/ContractsRegister/ViewContractDetails?contractId=64cf6d9a-0e34-ed11-8119-005056b64545,
35,"3,144",Payment System,LINCOLNSHIRE COUNTY COUNCIL,14/09/2022,281592.0,15/09/2022,31/03/2025,CAPITA BUSINESS SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/b77b3f5a-8eab-4958-b537-d8bf44db27cf,
36,"3,145",GB-Glasgow: MicroStrategy On Premise to SaaS Upgrade Software Subscription,STUDENT LOANS COMPANY,14/09/2022,767030.0,15/09/2022,14/09/2025,ATOS IT SERVICES UK LIMITED,https://www.contractsfinder.service.gov.uk/Notice/27563723-df5d-4be0-9d62-06dcf8cd3988,
37,"4,964","No matching tender, likely a direct award",UNIVERSITY OF ULSTER,12/09/2022,625460.0,,,DELOITTE (NI) LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP411292,
38,"5,314",Internal Audit,UNIVERSITY OF ULSTER,11/09/2022,,,,DELOITTE (NI) LIMITED,https://www.find-tender.service.gov.uk/Notice/025445-2022,
39,"3,571",MTIS and TOM's,TRANSPENNINE EXPRESS LIMITED,10/09/2022,2023600.0,,,FUJITSU SYSTEMS LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP411183,
40,"3,309",MTIS and TOM's,TRANSPENNINE EXPRESS LIMITED,09/09/2022,,,,FUJITSU SYSTEMS LIMITED,https://www.find-tender.service.gov.uk/Notice/025348-2022,
41,"3,143",Specialist Tax Advice for UKRI,UK SHARED BUSINESS SERVICES LIMITED,09/09/2022,50000.0,22/09/2022,25/11/2022,KPMG LLP,https://www.contractsfinder.service.gov.uk/Notice/31a99a73-12a4-4701-abdd-618a858887d2,
42,"3,142",Internal Audit Resource,PENSION PROTECTION FUND,09/09/2022,300000.0,23/09/2022,22/09/2024,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/38a1c238-8e7d-44fb-9b62-0ca125fa7df0,
43,"3,141",The Provision of Analytical Services,SURREY AND BORDERS PARTNERSHIP NHS FOUNDATION TRUST,09/09/2022,204000.0,12/09/2022,12/12/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/0f2e1781-40ac-4bae-8ddf-fc5a9bc8502c,
44,"5,566","No matching tender, likely a direct award",NORTH TYNESIDE COUNCIL,09/09/2022,7400000.0,,,CAPITA BUSINESS SERVICES LIMITED,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP411036,
45,"3,308",North of Tyne Combined Authority and North East LEP Wave 3 Skills Bootcamp,NORTH TYNESIDE COUNCIL,08/09/2022,,,,CAPITA BUSINESS SERVICES LIMITED,https://www.find-tender.service.gov.uk/Notice/025204-2022,
46,"3,140",CAN 705141451 Data Dictionary Discovery Phase GCloud12,MINISTRY OF DEFENCE,08/09/2022,170905.0,12/09/2022,12/12/2022,IBM UK LTD,https://www.contractsfinder.service.gov.uk/Notice/578494bd-c0ab-4423-bb9d-fec5a5c9d5dc,
47,"5,559","No matching tender, likely a direct award",HIGH SPEED TWO (HS2) LIMITED,08/09/2022,5000000.0,,,PA CONSULTING SERVICES LTD,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP410883,
48,"3,282",Independent Innovation Advisory Support Services,HIGH SPEED TWO (HS2) LIMITED,07/09/2022,,,,PA CONSULTING SERVICES LTD,https://www.find-tender.service.gov.uk/Notice/025052-2022,
49,"3,137",DMA Consultant - Pension Wise Commissioning,MONEY AND PENSIONS SERVICE,07/09/2022,108000.0,12/09/2022,12/12/2022,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/edb75bc6-0282-49c3-ac26-af3232b1b9ac,
50,"3,138",Capability System Modelling Expansion Project,HOME OFFICE,07/09/2022,16000000.0,01/08/2022,31/07/2023,DELOITTE LLP,https://www.contractsfinder.service.gov.uk/Notice/fa837b6d-638d-404a-bc59-8d928d6f47c8,
51,"3,139",Ground Handler Review Research Project,DFTC - DEPARTMENT FOR TRANSPORT,07/09/2022,199500.0,07/09/2022,06/12/2022,PA CONSULTING SERVICES LIMITED,https://www.contractsfinder.service.gov.uk/Notice/dc70cf44-6382-49fa-80b5-a453f14bdf0e,
52,"3,279",External Audit Services CU.698.RH,CARDIFF UNIVERSITY,06/09/2022,,,,KPMG LLP,https://www.find-tender.service.gov.uk/Notice/024892-2022,
53,"3,135",WSCC - JS - Invoice Processing Services,WEST SUSSEX COUNTY COUNCIL,06/09/2022,142000.0,01/10/2022,30/09/2023,CAPITA BUSINESS SERVICES LTD,https://www.contractsfinder.service.gov.uk/Notice/d98cbc71-b768-42fc-a1d4-4712170d7de6,
54,"3,136",Grants hub Consultancy piece for RPA,DEFRA NETWORK ETENDERING PORTAL,06/09/2022,393985.0,06/09/2022,23/12/2022,ERNST & YOUNG,https://www.contractsfinder.service.gov.uk/Notice/ae34464a-2d9a-4dd3-971f-ee39a9ee5bfd,
55,"5,549","No matching tender, likely a direct award",CARDIFF UNIVERSITY,06/09/2022,1412600.0,,,KPMG LLP,https://www.sell2wales.gov.wales/search/show/search_view.aspx?ID=SEP410567,
56,"3,134",PRO5331 Evaluation of the Effectiveness of Mass Testing for SARS-CoV-2  England,UK HEALTH SECURITY AGENCY,05/09/2022,3049752.0,24/08/2022,31/03/2023,ERNST & YOUNG LLP,https://www.contractsfinder.service.gov.uk/Notice/9b88c958-673c-4085-98b9-31ce10d5131c,
57,"5,287","No matching tender, likely a direct award",LANCASHIRE POLICE,03/09/2022,,01/04/2015,31/03/2016,IBM UK HEALTHCARE TRUSTEE LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=26983,
58,"5,288","No matching tender, likely a direct award",LANCASHIRE POLICE,03/09/2022,,01/04/2018,31/03/2019,IBM UK HEALTHCARE TRUSTEE LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=36099,
59,"5,289","No matching tender, likely a direct award",LANCASHIRE POLICE,03/09/2022,,01/04/2016,31/03/2017,IBM UK HEALTHCARE TRUSTEE LIMITED,https://www.blpd.gov.uk/foi/foicontractview.aspx?contractid=30208,
